mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__colsample_bylevel,param_xgbclassifier__colsample_bytree,param_xgbclassifier__learning_rate,param_xgbclassifier__max_depth,param_xgbclassifier__n_estimators,param_xgbclassifier__reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.052312469482421874,0.0021112695371169276,0.00869145393371582,0.0007373654711237181,0.4,0.5,0.05,3,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7987897125567323,0.8139183055975794,0.8106060606060606,0.7666666666666667,0.7984848484848485,0.7976931187823774,0.016700124780649077,3
0.041355562210083005,0.002822028292985661,0.007994651794433594,0.0004738194102905264,0.5,0.4,0.01,2,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.6626323751891074,0.642965204236006,0.740909090909091,0.6242424242424243,0.6636363636363637,0.6668770916425983,0.039746069176319586,63
0.04068937301635742,0.0035411445515526,0.01016983985900879,0.0022407313937751264,0.5,0.4,0.01,2,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.6626323751891074,0.642965204236006,0.740909090909091,0.6242424242424243,0.6636363636363637,0.6668770916425983,0.039746069176319586,63
0.04790477752685547,0.0018594295181551196,0.007603931427001953,0.0002776777332595772,0.5,0.4,0.01,2,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.7004538577912254,0.686838124054463,0.7333333333333333,0.6530303030303031,0.703030303030303,0.6953371842479255,0.026042956792972343,57
0.049901390075683595,0.0023959321181416886,0.0076426506042480465,0.000328380015245898,0.5,0.4,0.01,2,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7004538577912254,0.6883509833585476,0.7318181818181818,0.6530303030303031,0.703030303030303,0.6953367258057123,0.025514336396024226,58
0.051171302795410156,0.007212861947704172,0.009404897689819336,0.0012777533257639262,0.5,0.4,0.01,3,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.7670196671709532,0.7518910741301059,0.7606060606060606,0.6924242424242424,0.7484848484848485,0.7440851785632422,0.026638587556203616,37
0.05226120948791504,0.012339737402295426,0.008933019638061524,0.001407089901223676,0.5,0.4,0.01,3,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.7670196671709532,0.7518910741301059,0.7575757575757576,0.6893939393939394,0.7484848484848485,0.7428730573511209,0.027466565287707592,42
0.05477728843688965,0.0022496383708790714,0.00832366943359375,0.0004429243828794125,0.5,0.4,0.01,3,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.773071104387292,0.7609682299546142,0.7651515151515151,0.7,0.759090909090909,0.751656351716866,0.02627193734928037,35
0.05437464714050293,0.002036477983069629,0.008666896820068359,0.000803944176478305,0.5,0.4,0.01,3,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7745839636913767,0.7609682299546142,0.7621212121212121,0.6984848484848485,0.759090909090909,0.7510498326685922,0.026842286947917154,36
0.04191579818725586,0.003999007336230731,0.007856988906860351,0.0005060470281008287,0.5,0.4,0.05,2,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.7503782148260212,0.7413010590015129,0.7863636363636364,0.6954545454545454,0.7333333333333333,0.7413661577958098,0.029251997893649292,46
0.041037988662719724,0.005422858736682522,0.008195590972900391,0.00026228763265921445,0.5,0.4,0.05,2,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.7503782148260212,0.7413010590015129,0.7878787878787878,0.6954545454545454,0.7348484848484849,0.7419722184018703,0.029641747007005146,44
0.04707355499267578,0.0011688003163510853,0.008337879180908203,0.00018651829063812822,0.5,0.4,0.05,2,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.75642965204236,0.789712556732224,0.7863636363636364,0.7136363636363636,0.7727272727272727,0.7637738963003713,0.027680258365565896,29
0.049449729919433597,0.0034025068794469988,0.009444046020507812,0.0018336417032661222,0.5,0.4,0.05,2,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.75642965204236,0.7881996974281392,0.7863636363636364,0.7136363636363636,0.7727272727272727,0.7634713244395543,0.02740193943136844,30
0.048184680938720706,0.0033056152980352853,0.01023101806640625,0.004218524771581282,0.5,0.4,0.05,3,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.789712556732224,0.7881996974281392,0.8015151515151515,0.7348484848484849,0.7878787878787878,0.7804309356805575,0.02334213628621929,14
0.04355978965759277,0.001212298144186924,0.008192777633666992,0.00012785817344627406,0.5,0.4,0.05,3,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.789712556732224,0.7881996974281392,0.806060606060606,0.7363636363636363,0.7893939393939394,0.781946087195709,0.023724106037156613,13
0.05362715721130371,0.0018215507397021137,0.008179569244384765,0.0006598503469986789,0.5,0.4,0.05,3,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.7957639939485628,0.8063540090771558,0.8045454545454546,0.7621212121212121,0.796969696969697,0.7931508733324165,0.016052482441814647,7
0.05262789726257324,0.0011103745046025359,0.008569478988647461,0.0006826661120414001,0.5,0.4,0.05,3,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7957639939485628,0.8048411497730711,0.8045454545454546,0.7621212121212121,0.793939393939394,0.792242240865539,0.015701344009124846,8
0.04106073379516602,0.003771444061401242,0.008266687393188477,0.0008890932315281224,0.5,0.5,0.01,2,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.7670196671709532,0.745839636913767,0.7454545454545455,0.693939393939394,0.7166666666666667,0.7337839820290653,0.025560693720903895,48
0.04050354957580567,0.003393998966287579,0.008190679550170898,0.00024304948923450006,0.5,0.5,0.01,2,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.7670196671709532,0.745839636913767,0.7454545454545455,0.693939393939394,0.7166666666666667,0.7337839820290653,0.025560693720903895,48
0.0496976375579834,0.004542943365492681,0.008765888214111329,0.0007990967701337328,0.5,0.5,0.01,2,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.773071104387292,0.7488653555219364,0.7484848484848485,0.6909090909090909,0.7575757575757576,0.7437812313757851,0.027898462982336215,38
0.051434993743896484,0.0036286587620280573,0.010917949676513671,0.0045472254211651,0.5,0.5,0.01,2,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.773071104387292,0.7488653555219364,0.7484848484848485,0.6909090909090909,0.7560606060606061,0.7434782010727549,0.027754841511453972,41
0.04566869735717773,0.003698853232855307,0.008148097991943359,0.00027800385773398657,0.5,0.5,0.01,3,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.7821482602118003,0.7791225416036308,0.7742424242424243,0.7136363636363636,0.7818181818181819,0.76619355430248,0.026430599449559576,27
0.044541215896606444,0.0023952153222647136,0.008417510986328125,0.0008207508747023719,0.5,0.5,0.01,3,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.7821482602118003,0.7791225416036308,0.7712121212121212,0.7136363636363636,0.7833333333333333,0.7658905239994498,0.026466841693828833,28
0.05433349609375,0.0018706409012675645,0.008682155609130859,0.0002022091262725468,0.5,0.5,0.01,3,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.789712556732224,0.7745839636913767,0.7863636363636364,0.7348484848484849,0.7863636363636364,0.7743744555998717,0.02042099172223822,22
0.055322694778442386,0.0029843762593368016,0.008320093154907227,0.0002121759258156007,0.5,0.5,0.01,3,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7881996974281392,0.773071104387292,0.7893939393939394,0.7348484848484849,0.7863636363636364,0.7743753724842983,0.020612926742488567,21
0.03854846954345703,0.002065751650651227,0.007949495315551757,0.0008023279027491202,0.5,0.5,0.05,2,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.7776096822995462,0.794251134644478,0.7772727272727272,0.75,0.7742424242424243,0.7746751936918351,0.014195973664387617,19
0.04184446334838867,0.0031147485358166997,0.008326911926269531,0.00021930194513283282,0.5,0.5,0.05,2,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.7776096822995462,0.794251134644478,0.7772727272727272,0.75,0.7742424242424243,0.7746751936918351,0.014195973664387617,19
0.05239348411560059,0.004978117418079374,0.008394479751586914,0.0003224330059558317,0.5,0.5,0.05,2,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.7821482602118003,0.800302571860817,0.7954545454545454,0.7378787878787879,0.7833333333333333,0.7798234997478567,0.022094362544703906,17
0.04852652549743652,0.0019174674263058866,0.007560825347900391,0.00047991831470342334,0.5,0.5,0.05,2,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7821482602118003,0.800302571860817,0.793939393939394,0.7378787878787879,0.7833333333333333,0.7795204694448264,0.021887320637315955,18
0.044405364990234376,0.0019392224084906844,0.007744836807250977,0.0006838028465050865,0.5,0.5,0.05,3,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.8063540090771558,0.8048411497730711,0.8075757575757576,0.7666666666666667,0.8015151515151515,0.7973905469215605,0.015495566034879924,4
0.044550514221191405,0.0007514652346609,0.008647823333740234,0.0006817284101735753,0.5,0.5,0.05,3,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.800302571860817,0.8048411497730711,0.8075757575757576,0.7666666666666667,0.8015151515151515,0.7961802594782927,0.014975814439702613,6
0.0529362678527832,0.0011201560442573423,0.008428287506103516,0.00037793571103463675,0.5,0.5,0.05,3,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.81089258698941,0.8154311649016641,0.806060606060606,0.7681818181818182,0.8106060606060606,0.8022344473479117,0.017282486443839177,1
0.04401803016662598,0.009284847043363605,0.006854200363159179,0.0011661671386339,0.5,0.5,0.05,3,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.800302571860817,0.8154311649016641,0.8106060606060606,0.7666666666666667,0.8106060606060606,0.8007225049282537,0.017729582552144428,2
